experiment,run_id,scheme,N,query_id,q,bucket,trapdoor_ms,server_ms,unmask_ms,delta_replay_ms,verify_ms,client_ms,total_ms,groups,aggregate_bytes,delta_records,delta_bytes,requested_buckets,returned_bucket_slots,trapdoor_bytes,bucket_bytes,client_to_server_bytes,server_to_client_bytes,candidates,final_results,correct,seed
E2,1,SliceBF,300000,medium_003,3,medium,0.0427,0.1154,1.7482,0.3442,0.0191,2.1115,2.2696,1,150336,0,0,1,64,616,25280,620,175616,1,1,1,20260711
E2,1,SliceBF,300000,medium_011,3,medium,0.0317,0.1023,1.3405,0.3449,0.0094,1.6948,1.8288,1,150336,0,0,1,64,616,25280,620,175616,1,1,1,20260711
E2,1,SliceBF,300000,medium_002,3,medium,0.0289,0.0977,2.0296,0.3415,0.0093,2.3804,2.507,1,150336,0,0,1,64,616,25280,620,175616,1,1,1,20260711
E2,1,SliceBF,300000,common_021,3,common,0.0286,1.2184,2.7426,0.4258,43.465,46.6334,47.8804,1,150336,0,0,3663,234432,616,141818176,15268,141968512,9264,9264,1,20260711
E2,1,SliceBF,300000,common_022,3,common,0.043,1.4311,2.4141,0.4457,47.5734,50.4332,51.9073,1,150336,0,0,4227,270528,616,156002368,17524,156152704,11283,11283,1,20260711
E2,1,SliceBF,300000,common_010,3,common,0.0445,1.3395,1.653,0.438,44.8519,46.9429,48.3269,1,150336,0,0,4063,260032,616,152520000,16868,152670336,10198,10198,1,20260711
E2,1,SliceBF,300000,rare_018,3,rare,0.0426,0.1073,1.2806,0.3431,0.0151,1.6388,1.7887,1,150336,0,0,1,64,616,25280,620,175616,1,1,1,20260711
E2,1,SliceBF,300000,rare_000,3,rare,0.0294,0.0991,2.0524,0.3415,0.0105,2.4044,2.5329,1,150336,0,0,1,64,616,25280,620,175616,1,1,1,20260711
E2,1,SliceBF,300000,medium_008,3,medium,0.0289,0.1016,1.1442,0.3424,0.0091,1.4957,1.6262,1,150336,0,0,1,64,616,41664,620,192000,1,1,1,20260711
E2,1,SliceBF,300000,common_018,3,common,0.0282,1.0977,2.1289,0.4043,27.5847,30.1179,31.2438,1,150336,0,0,3590,229760,616,129683584,14976,129833920,6756,6756,1,20260711
E2,1,SliceBF,300000,medium_005,3,medium,0.0377,0.1072,2.1397,0.4615,0.0543,2.6555,2.8004,1,150336,0,0,7,448,616,275264,644,425600,7,7,1,20260711
E2,1,XEBFF-Conj,300000,medium_007,3,medium,0.0707,0.0177,0,0,0.0008,0.0008,0.0892,0,0,0,0,0,0,800,0,800,39,13,1,1,20260711
E2,1,XEBFF-Conj,300000,common_001,3,common,42.633,14.8083,0,0,1.4771,1.4771,58.9184,0,0,0,0,0,0,653600,0,653600,80959,10893,2313,1,20260711
E2,1,XEBFF-Conj,300000,common_004,3,common,167.483,56.191,0,0,7.3781,7.3781,231.052,0,0,0,0,0,0,2499740,0,2499740,453324,41662,12952,1,20260711
E2,1,XEBFF-Conj,300000,rare_012,3,rare,1.1329,0.3695,0,0,0.0178,0.0178,1.5202,0,0,0,0,0,0,16820,0,16820,494,280,14,1,20260711
E2,1,XEBFF-Conj,300000,common_027,3,common,129.457,43.6807,0,0,15.2469,15.2469,188.384,0,0,0,0,0,0,1914260,0,1914260,935799,31904,26737,1,20260711
E2,1,XEBFF-Conj,300000,rare_024,3,rare,13.9991,4.7056,0,0,0.0235,0.0235,18.7282,0,0,0,0,0,0,213500,0,213500,774,3558,22,1,20260711
E2,1,XEBFF-Conj,300000,common_025,3,common,50.3641,17.2826,0,0,5.2575,5.2575,72.9042,0,0,0,0,0,0,761360,0,761360,283959,12689,8113,1,20260711
E2,1,XEBFF-Conj,300000,medium_019,3,medium,0.2869,0.0915,0,0,0.0023,0.0023,0.3807,0,0,0,0,0,0,3860,0,3860,39,64,1,1,20260711
E2,1,XEBFF-Conj,300000,rare_020,3,rare,0.0394,0.0079,0,0,0.001,0.001,0.0483,0,0,0,0,0,0,320,0,320,39,5,1,1,20260711
E2,1,XEBFF-Conj,300000,rare_016,3,rare,1.7882,0.5817,0,0,0.0015,0.0015,2.3714,0,0,0,0,0,0,26540,0,26540,39,442,1,1,20260711
E2,1,XEBFF-Conj,300000,rare_025,3,rare,0.9158,0.3024,0,0,0.0019,0.0019,1.2201,0,0,0,0,0,0,13880,0,13880,74,231,2,1,20260711
E2,1,XEBFF-Conj,300000,medium_018,3,medium,0.2395,0.0745,0,0,0.0008,0.0008,0.3148,0,0,0,0,0,0,3440,0,3440,39,57,1,1,20260711
E2,1,XEBFF-Conj,300000,medium_004,3,medium,0.1902,0.0594,0,0,0.0009,0.0009,0.2505,0,0,0,0,0,0,2720,0,2720,39,45,1,1,20260711
E2,1,XEBFF-Conj,300000,common_012,3,common,28.9258,8.9256,0,0,2.0213,2.0213,39.8727,0,0,0,0,0,0,385160,0,385160,124079,6419,3545,1,20260711
E2,1,XEBFF-Conj,300000,common_017,3,common,33.8355,11.229,0,0,3.7397,3.7397,48.8042,0,0,0,0,0,0,494300,0,494300,231949,8238,6627,1,20260711
E2,1,XEBFF-Conj,300000,rare_021,3,rare,0.0847,0.0194,0,0,0.0064,0.0064,0.1105,0,0,0,0,0,0,800,0,800,39,13,1,1,20260711
E2,1,XEBFF-Conj,300000,medium_000,3,medium,0.6989,0.2318,0,0,0.0031,0.0031,0.9338,0,0,0,0,0,0,10580,0,10580,109,176,3,1,20260711
E2,1,XEBFF-Conj,300000,rare_006,3,rare,0.0273,0.0031,0,0,0.0009,0.0009,0.0313,0,0,0,0,0,0,140,0,140,39,2,1,1,20260711
E2,1,XEBFF-Conj,300000,rare_022,3,rare,1.5704,0.5304,0,0,0.0035,0.0035,2.1043,0,0,0,0,0,0,24140,0,24140,144,402,4,1,20260711
E2,1,XEBFF-Conj,300000,medium_006,3,medium,0.0275,0.0034,0,0,0.0011,0.0011,0.032,0,0,0,0,0,0,140,0,140,39,2,1,1,20260711
E2,1,XEBFF-Conj,300000,medium_001,3,medium,0.0229,0.0023,0,0,0.0008,0.0008,0.026,0,0,0,0,0,0,80,0,80,39,1,1,1,20260711
E2,1,XEBFF-Conj,300000,common_006,3,common,12.0136,3.8984,0,0,0.3015,0.3015,16.2135,0,0,0,0,0,0,174920,0,174920,17574,2915,502,1,20260711
E2,1,XEBFF-Conj,300000,medium_016,3,medium,0.7426,0.2466,0,0,0.003,0.003,0.9922,0,0,0,0,0,0,11240,0,11240,39,187,1,1,20260711
E2,1,XEBFF-Conj,300000,medium_010,3,medium,0.0275,0.0035,0,0,0.001,0.001,0.032,0,0,0,0,0,0,140,0,140,39,2,1,1,20260711
E2,1,XEBFF-Conj,300000,common_015,3,common,128.956,43.5164,0,0,2.7439,2.7439,175.216,0,0,0,0,0,0,1922840,0,1922840,155474,32047,4442,1,20260711
E2,1,XEBFF-Conj,300000,rare_011,3,rare,0.0402,0.0023,0,0,0.0039,0.0039,0.0464,0,0,0,0,0,0,80,0,80,39,1,1,1,20260711
E2,1,XEBFF-Conj,300000,common_026,3,common,128.096,43.2792,0,0,14.989,14.989,186.364,0,0,0,0,0,0,1922840,0,1922840,936919,32047,26769,1,20260711
E2,1,XEBFF-Conj,300000,medium_009,3,medium,0.6919,0.2241,0,0,0.0051,0.0051,0.9211,0,0,0,0,0,0,10160,0,10160,39,169,1,1,20260711
E2,1,XEBFF-Conj,300000,medium_014,3,medium,0.6783,0.2227,0,0,0.0088,0.0088,0.9098,0,0,0,0,0,0,10160,0,10160,354,169,10,1,20260711
E2,1,XEBFF-Conj,300000,rare_005,3,rare,0.1871,0.0579,0,0,0.0009,0.0009,0.2459,0,0,0,0,0,0,2600,0,2600,39,43,1,1,20260711
E2,1,XEBFF-Conj,300000,medium_017,3,medium,0.027,0.0781,0,0,0.0022,0.0022,0.1073,0,0,0,0,0,0,140,0,140,39,2,1,1,20260711
E2,1,XEBFF-Conj,300000,rare_008,3,rare,3.4092,1.0103,0,0,0.0115,0.0115,4.431,0,0,0,0,0,0,46160,0,46160,284,769,8,1,20260711
E2,1,XEBFF-Conj,300000,rare_001,3,rare,0.7065,0.2349,0,0,0.001,0.001,0.9424,0,0,0,0,0,0,10640,0,10640,39,177,1,1,20260711
E2,1,XEBFF-Conj,300000,common_009,3,common,111.343,37.7349,0,0,3.7708,3.7708,152.848,0,0,0,0,0,0,1678520,0,1678520,189704,27975,5420,1,20260711
E2,1,XEBFF-Conj,300000,rare_015,3,rare,2.6833,0.9097,0,0,0.0042,0.0042,3.5972,0,0,0,0,0,0,40520,0,40520,74,675,2,1,20260711
E2,1,XEBFF-Conj,300000,rare_003,3,rare,0.024,0.0018,0,0,0.0008,0.0008,0.0266,0,0,0,0,0,0,80,0,80,39,1,1,1,20260711
E2,1,XEBFF-Conj,300000,medium_020,3,medium,0.2367,0.0721,0,0,0.0017,0.0017,0.3105,0,0,0,0,0,0,3320,0,3320,74,55,2,1,20260711
E2,1,XEBFF-Conj,300000,medium_023,3,medium,1.9997,0.6815,0,0,0.0012,0.0012,2.6824,0,0,0,0,0,0,31220,0,31220,39,520,1,1,20260711
E2,1,XEBFF-Conj,300000,rare_009,3,rare,0.0351,0.0057,0,0,0.001,0.001,0.0418,0,0,0,0,0,0,260,0,260,39,4,1,1,20260711
E2,1,XEBFF-Conj,300000,common_002,3,common,26.9742,9.3522,0,0,0.7966,0.7966,37.123,0,0,0,0,0,0,410360,0,410360,47919,6839,1369,1,20260711
E2,1,XEBFF-Conj,300000,common_008,3,common,61.5434,21.4982,0,0,2.2328,2.2328,85.2744,0,0,0,0,0,0,927140,0,927140,135734,15452,3878,1,20260711
E2,1,XEBFF-Conj,300000,common_007,3,common,8.5219,2.8211,0,0,1.238,1.238,12.581,0,0,0,0,0,0,128000,0,128000,50824,2133,1452,1,20260711
E2,1,XEBFF-Conj,300000,medium_012,3,medium,1.1916,0.3523,0,0,0.0023,0.0023,1.5462,0,0,0,0,0,0,16100,0,16100,39,268,1,1,20260711
E2,1,XEBFF-Conj,300000,common_000,3,common,50.7484,16.7597,0,0,2.9628,2.9628,70.4709,0,0,0,0,0,0,738080,0,738080,148474,12301,4242,1,20260711
E2,1,XEBFF-Conj,300000,medium_021,3,medium,0.2303,0.0699,0,0,0.0028,0.0028,0.303,0,0,0,0,0,0,3080,0,3080,39,51,1,1,20260711
E2,1,XEBFF-Conj,300000,rare_010,3,rare,1.025,0.3389,0,0,0.0011,0.0011,1.365,0,0,0,0,0,0,15440,0,15440,39,257,1,1,20260711
E2,1,XEBFF-Conj,300000,common_013,3,common,4.3383,1.4624,0,0,0.4673,0.4673,6.268,0,0,0,0,0,0,66200,0,66200,28179,1103,805,1,20260711
E2,1,XEBFF-Conj,300000,rare_014,3,rare,0.1555,0.0451,0,0,0.001,0.001,0.2016,0,0,0,0,0,0,2060,0,2060,39,34,1,1,20260711
E2,1,XEBFF-Conj,300000,medium_025,3,medium,0.2382,0.0735,0,0,0.0009,0.0009,0.3126,0,0,0,0,0,0,3380,0,3380,39,56,1,1,20260711
E2,1,XEBFF-Conj,300000,common_016,3,common,120.738,42.6394,0,0,7.5829,7.5829,170.961,0,0,0,0,0,0,1803020,0,1803020,457559,30050,13073,1,20260711
E2,1,XEBFF-Conj,300000,common_020,3,common,100.989,32.7275,0,0,4.988,4.988,138.705,0,0,0,0,0,0,1440020,0,1440020,217459,24000,6213,1,20260711
E2,1,XEBFF-Conj,300000,common_019,3,common,102.449,35.8284,0,0,9.1576,9.1576,147.435,0,0,0,0,0,0,1543880,0,1543880,541524,25731,15472,1,20260711
E2,1,XEBFF-Conj,300000,common_011,3,common,60.8961,20.5101,0,0,8.2291,8.2291,89.6353,0,0,0,0,0,0,915380,0,915380,464454,15256,13270,1,20260711
E2,1,XEBFF-Conj,300000,rare_004,3,rare,0.1763,0.0505,0,0,0.0034,0.0034,0.2302,0,0,0,0,0,0,2180,0,2180,39,36,1,1,20260711
E2,1,XEBFF-Conj,300000,rare_013,3,rare,11.4708,3.7838,0,0,0.0262,0.0262,15.2808,0,0,0,0,0,0,172820,0,172820,1089,2880,31,1,20260711
E2,1,XEBFF-Conj,300000,common_005,3,common,94.7201,32.8838,0,0,2.0509,2.0509,129.655,0,0,0,0,0,0,1431140,0,1431140,123624,23852,3532,1,20260711
E2,1,XEBFF-Conj,300000,common_023,3,common,61.4121,21.3259,0,0,7.0414,7.0414,89.7794,0,0,0,0,0,0,927140,0,927140,436524,15452,12472,1,20260711
E2,1,XEBFF-Conj,300000,rare_017,3,rare,0.3152,0.0968,0,0,0.0064,0.0064,0.4184,0,0,0,0,0,0,4280,0,4280,39,71,1,1,20260711
E2,1,XEBFF-Conj,300000,rare_002,3,rare,1.8633,0.537,0,0,0.003,0.003,2.4033,0,0,0,0,0,0,24440,0,24440,39,407,1,1,20260711
E2,1,XEBFF-Conj,300000,medium_022,3,medium,8.2866,2.8691,0,0,0.0098,0.0098,11.1655,0,0,0,0,0,0,126500,0,126500,109,2108,3,1,20260711
E2,1,XEBFF-Conj,300000,rare_007,3,rare,0.1903,0.0615,0,0,0.001,0.001,0.2528,0,0,0,0,0,0,2660,0,2660,39,44,1,1,20260711
E2,1,XEBFF-Conj,300000,medium_024,3,medium,1.9344,0.8088,0,0,0.0053,0.0053,2.7485,0,0,0,0,0,0,29300,0,29300,39,488,1,1,20260711
E2,1,XEBFF-Conj,300000,rare_023,3,rare,19.1191,6.7907,0,0,0.0401,0.0401,25.9499,0,0,0,0,0,0,286760,0,286760,1544,4779,44,1,20260711
E2,1,XEBFF-Conj,300000,medium_013,3,medium,2.2803,0.7559,0,0,0.0069,0.0069,3.0431,0,0,0,0,0,0,34400,0,34400,144,573,4,1,20260711
E2,1,XEBFF-Conj,300000,rare_019,3,rare,8.1404,2.7077,0,0,0.0057,0.0057,10.8538,0,0,0,0,0,0,124100,0,124100,39,2068,1,1,20260711
E2,1,XEBFF-Conj,300000,common_003,3,common,26.9423,9.4734,0,0,0.6029,0.6029,37.0186,0,0,0,0,0,0,410360,0,410360,31434,6839,898,1,20260711
E2,1,XEBFF-Conj,300000,common_024,3,common,297.093,103.256,0,0,41.8998,41.8998,442.249,0,0,0,0,0,0,4415060,0,4415060,2545239,73584,72721,1,20260711
E2,1,XEBFF-Conj,300000,medium_015,3,medium,7.5133,2.4745,0,0,0.0075,0.0075,9.9953,0,0,0,0,0,0,112580,0,112580,39,1876,1,1,20260711
E2,1,XEBFF-Conj,300000,common_014,3,common,104.593,33.4791,0,0,4.9458,4.9458,143.018,0,0,0,0,0,0,1484600,0,1484600,303454,24743,8670,1,20260711
E2,1,XEBFF-Conj,300000,medium_003,3,medium,0.0534,0.0044,0,0,0.0081,0.0081,0.0659,0,0,0,0,0,0,140,0,140,39,2,1,1,20260711
E2,1,XEBFF-Conj,300000,medium_011,3,medium,0.5082,0.1736,0,0,0.0014,0.0014,0.6832,0,0,0,0,0,0,7580,0,7580,39,126,1,1,20260711
E2,1,XEBFF-Conj,300000,medium_002,3,medium,0.0313,0.0033,0,0,0.0008,0.0008,0.0354,0,0,0,0,0,0,140,0,140,39,2,1,1,20260711
E2,1,XEBFF-Conj,300000,common_021,3,common,61.7463,21.2567,0,0,5.4901,5.4901,88.4931,0,0,0,0,0,0,927140,0,927140,324244,15452,9264,1,20260711
E2,1,XEBFF-Conj,300000,common_022,3,common,54.9304,19.7021,0,0,6.4341,6.4341,81.0666,0,0,0,0,0,0,833180,0,833180,394909,13886,11283,1,20260711
E2,1,XEBFF-Conj,300000,common_010,3,common,64.7609,22.1041,0,0,5.7151,5.7151,92.5801,0,0,0,0,0,0,966320,0,966320,356934,16105,10198,1,20260711
E2,1,XEBFF-Conj,300000,rare_018,3,rare,8.0459,2.2166,0,0,0.0083,0.0083,10.2708,0,0,0,0,0,0,99320,0,99320,39,1655,1,1,20260711
E2,1,XEBFF-Conj,300000,rare_000,3,rare,0.219,0.0667,0,0,0.0015,0.0015,0.2872,0,0,0,0,0,0,3020,0,3020,39,50,1,1,20260711
E2,1,XEBFF-Conj,300000,medium_008,3,medium,0.4135,0.1346,0,0,0.001,0.001,0.5491,0,0,0,0,0,0,6140,0,6140,39,102,1,1,20260711
E2,1,XEBFF-Conj,300000,common_018,3,common,35.494,12.5335,0,0,3.8092,3.8092,51.8367,0,0,0,0,0,0,545540,0,545540,236464,9092,6756,1,20260711
E2,1,XEBFF-Conj,300000,medium_005,3,medium,0.6989,0.2216,0,0,0.013,0.013,0.9335,0,0,0,0,0,0,10100,0,10100,249,168,7,1,20260711
E2,1,Doris,300000,medium_007,3,medium,0.0572,0.0175,0,0,0.0008,0.0008,0.0755,0,0,0,0,0,0,800,0,800,39,13,1,1,20260711
E2,1,Doris,300000,common_001,3,common,43.4737,15.6356,0,0,1.3248,1.3248,60.4341,0,0,0,0,0,0,653600,0,653600,80959,10893,2313,1,20260711
E2,1,Doris,300000,common_004,3,common,170.447,57.079,0,0,7.6321,7.6321,235.158,0,0,0,0,0,0,2499740,0,2499740,453324,41662,12952,1,20260711
E2,1,Doris,300000,rare_012,3,rare,1.126,0.3763,0,0,0.0148,0.0148,1.5171,0,0,0,0,0,0,16820,0,16820,494,280,14,1,20260711
E2,1,Doris,300000,common_027,3,common,126.269,44.3322,0,0,15.7171,15.7171,186.319,0,0,0,0,0,0,1914260,0,1914260,935799,31904,26737,1,20260711
E2,1,Doris,300000,rare_024,3,rare,14.0574,5.0603,0,0,0.0258,0.0258,19.1435,0,0,0,0,0,0,213500,0,213500,774,3558,22,1,20260711
E2,1,Doris,300000,common_025,3,common,51.0858,17.386,0,0,4.7986,4.7986,73.2704,0,0,0,0,0,0,761360,0,761360,283959,12689,8113,1,20260711
E2,1,Doris,300000,medium_019,3,medium,0.1967,0.0656,0,0,0.0024,0.0024,0.2647,0,0,0,0,0,0,2660,0,2660,39,44,1,1,20260711
E2,1,Doris,300000,rare_020,3,rare,0.0274,0.0069,0,0,0.0009,0.0009,0.0352,0,0,0,0,0,0,320,0,320,39,5,1,1,20260711
E2,1,Doris,300000,rare_016,3,rare,1.723,0.5777,0,0,0.0011,0.0011,2.3018,0,0,0,0,0,0,26540,0,26540,39,442,1,1,20260711
E2,1,Doris,300000,rare_025,3,rare,0.9211,0.3016,0,0,0.0018,0.0018,1.2245,0,0,0,0,0,0,13880,0,13880,74,231,2,1,20260711
E2,1,Doris,300000,medium_018,3,medium,0.2293,0.0756,0,0,0.001,0.001,0.3059,0,0,0,0,0,0,3440,0,3440,39,57,1,1,20260711
E2,1,Doris,300000,medium_004,3,medium,0.0147,0.0031,0,0,0.0008,0.0008,0.0186,0,0,0,0,0,0,140,0,140,39,2,1,1,20260711
E2,1,Doris,300000,common_012,3,common,26.0243,8.6956,0,0,1.9794,1.9794,36.6993,0,0,0,0,0,0,385160,0,385160,124079,6419,3545,1,20260711
E2,1,Doris,300000,common_017,3,common,34.2102,11.1292,0,0,3.9943,3.9943,49.3337,0,0,0,0,0,0,494300,0,494300,231949,8238,6627,1,20260711
E2,1,Doris,300000,rare_021,3,rare,0.0749,0.0189,0,0,0.0029,0.0029,0.0967,0,0,0,0,0,0,800,0,800,39,13,1,1,20260711
E2,1,Doris,300000,medium_000,3,medium,0.6957,0.235,0,0,0.0036,0.0036,0.9343,0,0,0,0,0,0,10580,0,10580,109,176,3,1,20260711
E2,1,Doris,300000,rare_006,3,rare,0.0154,0.0031,0,0,0.0008,0.0008,0.0193,0,0,0,0,0,0,140,0,140,39,2,1,1,20260711
E2,1,Doris,300000,rare_022,3,rare,1.5653,0.5324,0,0,0.0034,0.0034,2.1011,0,0,0,0,0,0,24140,0,24140,144,402,4,1,20260711
E2,1,Doris,300000,medium_006,3,medium,0.0156,0.0034,0,0,0.0009,0.0009,0.0199,0,0,0,0,0,0,140,0,140,39,2,1,1,20260711
E2,1,Doris,300000,medium_001,3,medium,0.011,0.0022,0,0,0.0008,0.0008,0.014,0,0,0,0,0,0,80,0,80,39,1,1,1,20260711
E2,1,Doris,300000,common_006,3,common,11.4554,3.8618,0,0,0.2907,0.2907,15.6079,0,0,0,0,0,0,174920,0,174920,17574,2915,502,1,20260711
E2,1,Doris,300000,medium_016,3,medium,0.7336,0.2459,0,0,0.002,0.002,0.9815,0,0,0,0,0,0,11240,0,11240,39,187,1,1,20260711
E2,1,Doris,300000,medium_010,3,medium,0.0151,0.0031,0,0,0.001,0.001,0.0192,0,0,0,0,0,0,140,0,140,39,2,1,1,20260711
E2,1,Doris,300000,common_015,3,common,127.247,45.2554,0,0,2.5527,2.5527,175.055,0,0,0,0,0,0,1922840,0,1922840,155474,32047,4442,1,20260711
E2,1,Doris,300000,rare_011,3,rare,0.0328,0.0024,0,0,0.0071,0.0071,0.0423,0,0,0,0,0,0,80,0,80,39,1,1,1,20260711
E2,1,Doris,300000,common_026,3,common,128.89,44.9943,0,0,15.6263,15.6263,189.51,0,0,0,0,0,0,1922840,0,1922840,936919,32047,26769,1,20260711
E2,1,Doris,300000,medium_009,3,medium,0.6785,0.2267,0,0,0.0042,0.0042,0.9094,0,0,0,0,0,0,10160,0,10160,39,169,1,1,20260711
E2,1,Doris,300000,medium_014,3,medium,0.6613,0.2275,0,0,0.0088,0.0088,0.8976,0,0,0,0,0,0,10160,0,10160,354,169,10,1,20260711
E2,1,Doris,300000,rare_005,3,rare,0.1762,0.0593,0,0,0.0011,0.0011,0.2366,0,0,0,0,0,0,2600,0,2600,39,43,1,1,20260711
E2,1,Doris,300000,medium_017,3,medium,0.0156,0.003,0,0,0.0007,0.0007,0.0193,0,0,0,0,0,0,140,0,140,39,2,1,1,20260711
E2,1,Doris,300000,rare_008,3,rare,3.1084,1.0786,0,0,0.0093,0.0093,4.1963,0,0,0,0,0,0,46160,0,46160,284,769,8,1,20260711
E2,1,Doris,300000,rare_001,3,rare,0.6955,0.2329,0,0,0.001,0.001,0.9294,0,0,0,0,0,0,10640,0,10640,39,177,1,1,20260711
E2,1,Doris,300000,common_009,3,common,112.134,40.9827,0,0,3.08,3.08,156.196,0,0,0,0,0,0,1678520,0,1678520,189704,27975,5420,1,20260711
E2,1,Doris,300000,rare_015,3,rare,2.6648,0.9144,0,0,0.006,0.006,3.5852,0,0,0,0,0,0,40520,0,40520,74,675,2,1,20260711
E2,1,Doris,300000,rare_003,3,rare,0.0131,0.0019,0,0,0.001,0.001,0.016,0,0,0,0,0,0,80,0,80,39,1,1,1,20260711
E2,1,Doris,300000,medium_020,3,medium,0.2217,0.0742,0,0,0.0017,0.0017,0.2976,0,0,0,0,0,0,3320,0,3320,74,55,2,1,20260711
E2,1,Doris,300000,medium_023,3,medium,1.9915,0.7168,0,0,0.0012,0.0012,2.7095,0,0,0,0,0,0,31220,0,31220,39,520,1,1,20260711
E2,1,Doris,300000,rare_009,3,rare,0.0232,0.0059,0,0,0.0008,0.0008,0.0299,0,0,0,0,0,0,260,0,260,39,4,1,1,20260711
E2,1,Doris,300000,common_002,3,common,27.2452,9.5806,0,0,0.7912,0.7912,37.617,0,0,0,0,0,0,410360,0,410360,47919,6839,1369,1,20260711
E2,1,Doris,300000,common_008,3,common,61.0196,21.7651,0,0,2.2564,2.2564,85.0411,0,0,0,0,0,0,927140,0,927140,135734,15452,3878,1,20260711
E2,1,Doris,300000,common_007,3,common,8.2492,2.8106,0,0,0.8208,0.8208,11.8806,0,0,0,0,0,0,128000,0,128000,50824,2133,1452,1,20260711
E2,1,Doris,300000,medium_012,3,medium,1.0523,0.3508,0,0,0.0031,0.0031,1.4062,0,0,0,0,0,0,16100,0,16100,39,268,1,1,20260711
E2,1,Doris,300000,common_000,3,common,50.3771,17.2755,0,0,2.3865,2.3865,70.0391,0,0,0,0,0,0,738080,0,738080,148474,12301,4242,1,20260711
E2,1,Doris,300000,medium_021,3,medium,0.2228,0.0705,0,0,0.005,0.005,0.2983,0,0,0,0,0,0,3080,0,3080,39,51,1,1,20260711
E2,1,Doris,300000,rare_010,3,rare,1.0141,0.3383,0,0,0.001,0.001,1.3534,0,0,0,0,0,0,15440,0,15440,39,257,1,1,20260711
E2,1,Doris,300000,common_013,3,common,4.3087,1.8701,0,0,0.4592,0.4592,6.638,0,0,0,0,0,0,66200,0,66200,28179,1103,805,1,20260711
E2,1,Doris,300000,rare_014,3,rare,0.1433,0.046,0,0,0.0011,0.0011,0.1904,0,0,0,0,0,0,2060,0,2060,39,34,1,1,20260711
E2,1,Doris,300000,medium_025,3,medium,0.2252,0.0733,0,0,0.0009,0.0009,0.2994,0,0,0,0,0,0,3380,0,3380,39,56,1,1,20260711
E2,1,Doris,300000,common_016,3,common,120.597,42.7004,0,0,7.5741,7.5741,170.871,0,0,0,0,0,0,1803020,0,1803020,457559,30050,13073,1,20260711
E2,1,Doris,300000,common_020,3,common,97.0567,33.9556,0,0,4.1414,4.1414,135.154,0,0,0,0,0,0,1440020,0,1440020,217459,24000,6213,1,20260711
E2,1,Doris,300000,common_019,3,common,103.049,36.3238,0,0,8.7105,8.7105,148.084,0,0,0,0,0,0,1543880,0,1543880,541524,25731,15472,1,20260711
E2,1,Doris,300000,common_011,3,common,61.0167,21.9482,0,0,7.5978,7.5978,90.5627,0,0,0,0,0,0,915380,0,915380,464454,15256,13270,1,20260711
E2,1,Doris,300000,rare_004,3,rare,0.1675,0.051,0,0,0.0044,0.0044,0.2229,0,0,0,0,0,0,2180,0,2180,39,36,1,1,20260711
E2,1,Doris,300000,rare_013,3,rare,11.6267,4.0377,0,0,0.0306,0.0306,15.695,0,0,0,0,0,0,172820,0,172820,1089,2880,31,1,20260711
E2,1,Doris,300000,common_005,3,common,96.5401,34.293,0,0,2.1506,2.1506,132.984,0,0,0,0,0,0,1431140,0,1431140,123624,23852,3532,1,20260711
E2,1,Doris,300000,common_023,3,common,61.7,21.4506,0,0,6.8892,6.8892,90.0398,0,0,0,0,0,0,927140,0,927140,436524,15452,12472,1,20260711
E2,1,Doris,300000,rare_017,3,rare,0.2998,0.0971,0,0,0.0055,0.0055,0.4024,0,0,0,0,0,0,4280,0,4280,39,71,1,1,20260711
E2,1,Doris,300000,rare_002,3,rare,1.5685,0.5434,0,0,0.0021,0.0021,2.114,0,0,0,0,0,0,24440,0,24440,39,407,1,1,20260711
E2,1,Doris,300000,medium_022,3,medium,8.2941,3.5027,0,0,0.0092,0.0092,11.806,0,0,0,0,0,0,126500,0,126500,109,2108,3,1,20260711
E2,1,Doris,300000,rare_007,3,rare,0.1848,0.0645,0,0,0.0018,0.0018,0.2511,0,0,0,0,0,0,2660,0,2660,39,44,1,1,20260711
E2,1,Doris,300000,medium_024,3,medium,1.9068,0.6575,0,0,0.0013,0.0013,2.5656,0,0,0,0,0,0,29300,0,29300,39,488,1,1,20260711
E2,1,Doris,300000,rare_023,3,rare,19.3083,6.3181,0,0,0.0394,0.0394,25.6658,0,0,0,0,0,0,286760,0,286760,1544,4779,44,1,20260711
E2,1,Doris,300000,medium_013,3,medium,2.0406,0.6467,0,0,0.0053,0.0053,2.6926,0,0,0,0,0,0,29600,0,29600,144,493,4,1,20260711
E2,1,Doris,300000,rare_019,3,rare,8.044,2.7165,0,0,0.0049,0.0049,10.7654,0,0,0,0,0,0,124100,0,124100,39,2068,1,1,20260711
E2,1,Doris,300000,common_003,3,common,32.5233,9.3769,0,0,0.5355,0.5355,42.4357,0,0,0,0,0,0,410360,0,410360,31434,6839,898,1,20260711
E2,1,Doris,300000,common_024,3,common,296.713,102.665,0,0,42.8731,42.8731,442.251,0,0,0,0,0,0,4415060,0,4415060,2545239,73584,72721,1,20260711
E2,1,Doris,300000,medium_015,3,medium,8.3678,2.6678,0,0,0.0075,0.0075,11.0431,0,0,0,0,0,0,112580,0,112580,39,1876,1,1,20260711
E2,1,Doris,300000,common_014,3,common,99.9349,34.468,0,0,4.9181,4.9181,139.321,0,0,0,0,0,0,1484600,0,1484600,303454,24743,8670,1,20260711
