experiment,run_id,scheme,N,query_id,q,bucket,trapdoor_ms,server_ms,unmask_ms,delta_replay_ms,verify_ms,client_ms,total_ms,groups,aggregate_bytes,delta_records,delta_bytes,requested_buckets,returned_bucket_slots,trapdoor_bytes,bucket_bytes,client_to_server_bytes,server_to_client_bytes,candidates,final_results,correct,seed
"E1",0,"SliceBF-NoBitSlice",300000,"rare_013",3,"rare",0.0302,0.0229,7.4507,0.343,0.1516,7.9453,7.9984,1,1804032,0,0,31,1984,616,1258816,740,3062848,31,31,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"medium_004",3,"medium",0.0303,0.0123,6.6485,0.4617,0.0185,7.1287,7.1713,1,1804032,0,0,1,64,616,25280,620,1829312,1,1,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"rare_020",3,"rare",0.0314,0.0133,9.0944,0.3428,0.0129,9.4501,9.4948,1,1804032,0,0,1,64,616,25280,620,1829312,1,1,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"rare_022",3,"rare",0.0293,0.0115,6.5827,0.5174,0.0398,7.1399,7.1807,1,1804032,0,0,4,256,616,199424,632,2003456,4,4,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"rare_024",3,"rare",0.0309,0.0186,9.9805,0.343,0.1205,10.444,10.4935,1,1804032,0,0,22,1408,616,982144,704,2786176,22,22,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"rare_019",3,"rare",0.0323,0.0104,7.7199,0.3419,0.0132,8.075,8.1177,1,1804032,0,0,1,64,616,25280,620,1829312,1,1,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"medium_011",3,"medium",0.03,0.0109,7.1688,0.342,0.0174,7.5282,7.5691,1,1804032,0,0,1,64,616,25280,620,1829312,1,1,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"rare_005",3,"rare",0.0306,0.0116,7.3602,0.3426,0.0254,7.7282,7.7704,1,1804032,0,0,1,64,616,41664,620,1845696,1,1,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"common_024",3,"common",0.031,4.8486,15.9653,1.0182,292.178,309.162,314.041,1,1804032,0,0,4665,298560,616,171392192,19276,173196224,72721,72721,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"rare_025",3,"rare",0.0485,0.0182,9.9923,0.4697,0.0313,10.4933,10.56,1,1804032,0,0,2,128,616,50560,624,1854592,2,2,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"rare_012",3,"rare",0.0319,0.0207,8.0719,0.3427,0.0764,8.491,8.5436,1,1804032,0,0,14,896,616,583296,672,2387328,14,14,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"common_000",3,"common",0.0352,0.9055,14.4918,0.3863,22.7304,37.6085,38.5492,1,1804032,0,0,1862,119168,616,81870976,8064,83675008,4242,4242,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"common_008",3,"common",0.0413,0.9222,11.7078,0.5009,18.5939,30.8026,31.7661,1,1804032,0,0,2385,152640,616,96607936,10156,98411968,3878,3878,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"common_003",3,"common",0.04,0.2512,10.8666,0.3554,3.9725,15.1945,15.4857,1,1804032,0,0,826,52864,616,31858560,3920,33662592,898,898,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"rare_015",3,"rare",0.0338,0.0126,6.9121,0.342,0.0203,7.2744,7.3208,1,1804032,0,0,2,128,616,66944,624,1870976,2,2,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"rare_011",3,"rare",0.0311,0.0125,6.4748,0.7244,0.024,7.2232,7.2668,1,1804032,0,0,1,64,616,25280,620,1829312,1,1,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"medium_016",3,"medium",0.0298,0.0119,6.5309,0.3486,0.0173,6.8968,6.9385,1,1804032,0,0,1,64,616,25280,620,1829312,1,1,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"common_022",3,"common",0.0309,1.7463,13.233,0.4485,48.0554,61.7369,63.5141,1,1804032,0,0,4264,272896,616,157527552,17672,159331584,11283,11283,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"rare_001",3,"rare",0.0452,0.0147,7.1115,0.3433,0.0178,7.4726,7.5325,1,1804032,0,0,1,64,616,41664,620,1845696,1,1,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"rare_006",3,"rare",0.0311,0.0117,6.5089,0.3416,0.0146,6.8651,6.9079,1,1804032,0,0,1,64,616,25280,620,1829312,1,1,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"common_011",3,"common",0.031,1.3969,9.3286,0.5418,61.6679,71.5383,72.9662,1,1804032,0,0,3810,243840,616,149073280,15856,150877312,13270,13270,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"rare_004",3,"rare",0.041,0.0135,6.7809,0.3435,0.0153,7.1397,7.1942,1,1804032,0,0,1,64,616,25280,620,1829312,1,1,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"common_015",3,"common",0.0301,0.7396,13.1828,0.3914,21.3337,34.9079,35.6776,1,1804032,0,0,2596,166144,616,105341696,11000,107145728,4442,4442,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"medium_015",3,"medium",0.0396,0.0176,7.1404,0.3418,0.0152,7.4974,7.5546,1,1804032,0,0,1,64,616,25280,620,1829312,1,1,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"common_006",3,"common",0.0309,0.1517,10.7823,0.3875,2.3106,13.4804,13.663,1,1804032,0,0,469,30016,616,13576640,2492,15380672,502,502,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"rare_007",3,"rare",0.0342,0.0113,6.7813,0.3426,0.0139,7.1378,7.1833,1,1804032,0,0,1,64,616,41664,620,1845696,1,1,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"rare_009",3,"rare",0.0306,0.0114,7.0134,0.3422,0.0252,7.3808,7.4228,1,1804032,0,0,1,64,616,41664,620,1845696,1,1,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"common_021",3,"common",0.0315,1.1975,14.4403,0.4336,44.1395,59.0134,60.2424,1,1804032,0,0,3657,234048,616,141486272,15244,143290304,9264,9264,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"common_007",3,"common",0.046,0.3242,8.0426,0.361,7.4669,15.8705,16.2407,1,1804032,0,0,1082,69248,616,48013184,4944,49817216,1452,1452,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"common_004",3,"common",0.0391,1.5273,13.8911,0.467,56.3214,70.6795,72.2459,1,1804032,0,0,4180,267520,616,156772096,17336,158576128,12952,12952,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"medium_003",3,"medium",0.0429,0.0135,7.332,0.3426,0.0169,7.6915,7.7479,1,1804032,0,0,1,64,616,25280,620,1829312,1,1,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"common_025",3,"common",0.0387,1.5572,10.3447,0.4257,29.6691,40.4395,42.0354,1,1804032,0,0,3289,210496,616,109679808,13772,111483840,8113,8113,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"common_014",3,"common",0.0416,1.4039,10.7436,0.6179,39.7054,51.0669,52.5124,1,1804032,0,0,3582,229248,616,140073600,14944,141877632,8670,8670,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"medium_019",3,"medium",0.0405,0.0132,7.6715,0.3862,0.0226,8.0803,8.134,1,1804032,0,0,1,64,616,25280,620,1829312,1,1,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"rare_023",3,"rare",0.0542,0.0289,8.6509,0.3937,0.2346,9.2792,9.3623,1,1804032,0,0,44,2816,616,2062592,792,3866624,44,44,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"common_002",3,"common",0.0307,0.4155,12.2532,0.465,6.285,19.0032,19.4494,1,1804032,0,0,1170,74880,616,46420352,5296,48224384,1369,1369,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"medium_009",3,"medium",0.0378,0.0121,7.0458,0.3419,0.0191,7.4068,7.4567,1,1804032,0,0,1,64,616,41664,620,1845696,1,1,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"medium_005",3,"medium",0.0313,0.0138,10.0037,0.3438,0.0494,10.3969,10.442,1,1804032,0,0,7,448,616,275264,644,2079296,7,7,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"medium_007",3,"medium",0.0311,0.0116,7.0403,0.3421,0.0161,7.3985,7.4412,1,1804032,0,0,1,64,616,25280,620,1829312,1,1,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"rare_010",3,"rare",0.0303,0.0106,7.1931,0.3579,0.02,7.571,7.6119,1,1804032,0,0,1,64,616,41664,620,1845696,1,1,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"common_023",3,"common",0.0309,1.7431,13.0277,0.4621,57.095,70.5848,72.3588,1,1804032,0,0,4225,270400,616,157516480,17516,159320512,12472,12472,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"rare_008",3,"rare",0.0428,0.0172,6.9544,0.6242,0.0736,7.6522,7.7122,1,1804032,0,0,8,512,616,415232,648,2219264,8,8,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"medium_012",3,"medium",0.0321,0.013,10.424,0.4592,0.0219,10.9051,10.9502,1,1804032,0,0,1,64,616,41664,620,1845696,1,1,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"common_017",3,"common",0.0303,0.9996,12.2082,0.4086,26.2785,38.8953,39.9252,1,1804032,0,0,3413,218432,616,118335936,14268,120139968,6627,6627,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"common_009",3,"common",0.0431,0.8667,14.3573,0.4058,28.815,43.5781,44.4879,1,1804032,0,0,2370,151680,616,103478656,10096,105282688,5420,5420,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"medium_018",3,"medium",0.039,0.013,7.1123,0.3661,0.0209,7.4993,7.5513,1,1804032,0,0,1,64,616,41664,620,1845696,1,1,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"medium_006",3,"medium",0.0314,0.0132,7.1692,0.3418,0.0159,7.5269,7.5715,1,1804032,0,0,1,64,616,41664,620,1845696,1,1,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"medium_025",3,"medium",0.0302,0.0115,6.7097,0.3418,0.0152,7.0667,7.1084,1,1804032,0,0,1,64,616,25280,620,1829312,1,1,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"common_027",3,"common",0.0304,2.3819,13.1289,0.5727,132.792,146.494,148.906,1,1804032,0,0,4116,263424,616,157857536,17080,159661568,26737,26737,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"medium_023",3,"medium",0.044,0.0145,6.9142,0.3436,0.0197,7.2775,7.336,1,1804032,0,0,1,64,616,41664,620,1845696,1,1,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"common_012",3,"common",0.0308,0.6829,9.4458,0.3808,14.7123,24.5389,25.2526,1,1804032,0,0,2411,154304,616,87017024,10260,88821056,3545,3545,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"common_026",3,"common",0.0378,2.3761,12.6741,0.6926,132.34,145.707,148.121,1,1804032,0,0,4116,263424,616,157857536,17080,159661568,26769,26769,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"rare_018",3,"rare",0.0451,0.0137,7.1309,0.3646,0.0174,7.5129,7.5717,1,1804032,0,0,1,64,616,25280,620,1829312,1,1,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"medium_013",3,"medium",0.0313,0.0128,6.6957,0.3422,0.0367,7.0746,7.1187,1,1804032,0,0,4,256,616,199424,632,2003456,4,4,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"common_016",3,"common",0.031,1.4654,13.5616,0.4666,54.7148,68.743,70.2394,1,1804032,0,0,4167,266688,616,153576256,17284,155380288,13073,13073,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"rare_021",3,"rare",0.0488,0.0169,6.5917,0.3418,0.016,6.9495,7.0152,1,1804032,0,0,1,64,616,25280,620,1829312,1,1,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"rare_000",3,"rare",0.0303,0.0112,6.9185,0.3431,0.0151,7.2767,7.3182,1,1804032,0,0,1,64,616,25280,620,1829312,1,1,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"medium_001",3,"medium",0.0311,0.011,6.6342,0.4382,0.0182,7.0906,7.1327,1,1804032,0,0,1,64,616,25280,620,1829312,1,1,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"common_020",3,"common",0.0305,0.9703,14.1399,0.4052,24.9763,39.5214,40.5222,1,1804032,0,0,3291,210624,616,112933440,13780,114737472,6213,6213,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"medium_010",3,"medium",0.039,0.0128,6.597,0.3419,0.0163,6.9552,7.007,1,1804032,0,0,1,64,616,41664,620,1845696,1,1,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"common_018",3,"common",0.0306,1.2037,11.6585,0.5654,28.5643,40.7882,42.0225,1,1804032,0,0,3572,228608,616,129171200,14904,130975232,6756,6756,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"medium_020",3,"medium",0.0426,0.014,12.235,0.3698,0.0266,12.6314,12.688,1,1804032,0,0,2,128,616,83328,624,1887360,2,2,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"medium_017",3,"medium",0.032,0.0114,8.9796,0.3419,0.0156,9.3371,9.3805,1,1804032,0,0,1,64,616,25280,620,1829312,1,1,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"common_013",3,"common",0.0303,0.2205,6.7496,0.3539,3.323,10.4265,10.6773,1,1804032,0,0,736,47104,616,24668160,3560,26472192,805,805,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"common_010",3,"common",0.0337,1.518,9.2079,0.4403,45.2997,54.9479,56.4996,1,1804032,0,0,4058,259712,616,152147840,16848,153951872,10198,10198,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"rare_017",3,"rare",0.0445,0.0138,7.1295,0.3429,0.0168,7.4892,7.5475,1,1804032,0,0,1,64,616,25280,620,1829312,1,1,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"rare_002",3,"rare",0.0305,0.0114,8.6696,0.3439,0.0245,9.038,9.0799,1,1804032,0,0,1,64,616,41664,620,1845696,1,1,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"rare_014",3,"rare",0.0877,0.0119,6.5968,0.3418,0.0131,6.9517,7.0513,1,1804032,0,0,1,64,616,17088,620,1821120,1,1,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"medium_024",3,"medium",0.0299,0.011,7.4385,0.3424,0.0159,7.7968,7.8377,1,1804032,0,0,1,64,616,41664,620,1845696,1,1,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"common_005",3,"common",0.0306,0.8411,12.693,0.3814,15.1801,28.2545,29.1262,1,1804032,0,0,2441,156224,616,86464704,10380,88268736,3532,3532,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"common_019",3,"common",0.04,1.864,14.182,0.5002,62.8259,77.5081,79.4121,1,1804032,0,0,4489,287296,616,163100864,18572,164904896,15472,15472,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"medium_022",3,"medium",0.0462,0.0147,6.6332,0.34,0.0272,7.0004,7.0613,1,1804032,0,0,3,192,616,108608,628,1912640,3,3,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"medium_000",3,"medium",0.0304,0.0135,9.6111,0.3493,0.0281,9.9885,10.0324,1,1804032,0,0,3,192,616,108608,628,1912640,3,3,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"rare_016",3,"rare",0.0311,0.0133,7.2605,0.4117,0.0162,7.6884,7.7328,1,1804032,0,0,1,64,616,41664,620,1845696,1,1,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"medium_021",3,"medium",0.0315,0.0132,7.4248,0.372,0.0254,7.8222,7.8669,1,1804032,0,0,1,64,616,41664,620,1845696,1,1,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"medium_002",3,"medium",0.0326,0.0382,9.1087,0.3417,0.0132,9.4636,9.5344,1,1804032,0,0,1,64,616,25280,620,1829312,1,1,1,20260711
"E1",0,"SliceBF-NoBitSlice",300000,"medium_008",3,"medium",0.0304,0.012,6.8097,0.7024,0.0322,7.5443,7.5867,1,1804032,0,0,1,64,616,41664,620,1845696,1,1,1,20260711
"E1",0,"SliceBF-NoPruning",300000,"common_001",3,"common",0.0303,0.8292,2.0733,0.3667,11.8233,14.2633,15.1228,1,150336,0,0,4698,300672,616,171947904,19408,172098240,2313,2313,1,20260711
"E1",0,"SliceBF-NoPruning",300000,"rare_003",3,"rare",0.042,0.9395,1.2645,0.3417,0.0221,1.6283,2.6098,1,150336,0,0,4698,300672,616,171947904,19408,172098240,1,1,1,20260711
"E1",0,"SliceBF-NoPruning",300000,"medium_014",3,"medium",0.0301,1.4342,1.6564,0.4791,0.0846,2.2201,3.6844,1,150336,0,0,4698,300672,616,171947904,19408,172098240,10,10,1,20260711
"E1",0,"SliceBF-NoPruning",300000,"rare_013",3,"rare",0.0316,0.8704,1.6264,0.3438,0.1661,2.1363,3.0383,1,150336,0,0,4698,300672,616,171947904,19408,172098240,31,31,1,20260711
"E1",0,"SliceBF-NoPruning",300000,"medium_004",3,"medium",0.03,0.8006,1.8373,0.3423,0.0215,2.2011,3.0317,1,150336,0,0,4698,300672,616,171947904,19408,172098240,1,1,1,20260711
"E1",0,"SliceBF-NoPruning",300000,"rare_020",3,"rare",0.0308,0.8113,1.8634,0.3415,0.0157,2.2206,3.0627,1,150336,0,0,4698,300672,616,171947904,19408,172098240,1,1,1,20260711
"E1",0,"SliceBF-NoPruning",300000,"rare_022",3,"rare",0.029,0.9921,1.3205,0.3418,0.0347,1.697,2.7181,1,150336,0,0,4698,300672,616,171947904,19408,172098240,4,4,1,20260711
"E1",0,"SliceBF-NoPruning",300000,"rare_024",3,"rare",0.0303,1.3893,1.977,0.3425,0.1568,2.4763,3.8959,1,150336,0,0,4698,300672,616,171947904,19408,172098240,22,22,1,20260711
"E1",0,"SliceBF-NoPruning",300000,"rare_019",3,"rare",0.0311,0.8356,1.2882,0.3418,0.013,1.643,2.5097,1,150336,0,0,4698,300672,616,171947904,19408,172098240,1,1,1,20260711
"E1",0,"SliceBF-NoPruning",300000,"medium_011",3,"medium",0.0294,1.0715,1.4609,0.495,0.0272,1.9831,3.084,1,150336,0,0,4698,300672,616,171947904,19408,172098240,1,1,1,20260711
"E1",0,"SliceBF-NoPruning",300000,"rare_005",3,"rare",0.0314,0.8072,1.2791,0.3418,0.0158,1.6367,2.4753,1,150336,0,0,4698,300672,616,171947904,19408,172098240,1,1,1,20260711
"E1",0,"SliceBF-NoPruning",300000,"common_024",3,"common",0.0316,1.0135,2.7464,0.8789,293.505,297.131,298.176,1,150336,0,0,4698,300672,616,171947904,19408,172098240,72721,72721,1,20260711
"E1",0,"SliceBF-NoPruning",300000,"rare_025",3,"rare",0.048,1.021,2.27,0.4541,0.0327,2.7568,3.8258,1,150336,0,0,4698,300672,616,171947904,19408,172098240,2,2,1,20260711
"E1",0,"SliceBF-NoPruning",300000,"rare_012",3,"rare",0.0316,0.8893,1.591,0.3424,0.0883,2.0217,2.9426,1,150336,0,0,4698,300672,616,171947904,19408,172098240,14,14,1,20260711
"E1",0,"SliceBF-NoPruning",300000,"common_000",3,"common",0.0307,0.8065,2.8486,0.3917,23.5587,26.799,27.6362,1,150336,0,0,4698,300672,616,171947904,19408,172098240,4242,4242,1,20260711
"E1",0,"SliceBF-NoPruning",300000,"common_008",3,"common",0.0445,1.0158,2.2398,0.384,20.3037,22.9275,23.9878,1,150336,0,0,4698,300672,616,171947904,19408,172098240,3878,3878,1,20260711
"E1",0,"SliceBF-NoPruning",300000,"common_003",3,"common",0.0391,1.003,2.3166,0.6917,3.7831,6.7914,7.8335,1,150336,0,0,4698,300672,616,171947904,19408,172098240,898,898,1,20260711
"E1",0,"SliceBF-NoPruning",300000,"rare_015",3,"rare",0.0332,1.1292,1.9173,0.3418,0.0274,2.2865,3.4489,1,150336,0,0,4698,300672,616,171947904,19408,172098240,2,2,1,20260711
"E1",0,"SliceBF-NoPruning",300000,"rare_011",3,"rare",0.0305,1.3978,1.4852,0.343,0.0243,1.8525,3.2808,1,150336,0,0,4698,300672,616,171947904,19408,172098240,1,1,1,20260711
"E1",0,"SliceBF-NoPruning",300000,"medium_016",3,"medium",0.03,0.8509,1.2746,0.3428,0.0213,1.6387,2.5196,1,150336,0,0,4698,300672,616,171947904,19408,172098240,1,1,1,20260711
"E1",0,"SliceBF-NoPruning",300000,"common_022",3,"common",0.034,0.8096,2.7943,0.4502,48.6246,51.8691,52.7127,1,150336,0,0,4698,300672,616,171947904,19408,172098240,11283,11283,1,20260711
"E1",0,"SliceBF-NoPruning",300000,"rare_001",3,"rare",0.0406,1.2221,1.4402,0.3431,0.026,1.8093,3.072,1,150336,0,0,4698,300672,616,171947904,19408,172098240,1,1,1,20260711
"E1",0,"SliceBF-NoPruning",300000,"rare_006",3,"rare",0.1007,0.9034,1.1621,0.3418,0.0208,1.5247,2.5288,1,150336,0,0,4698,300672,616,171947904,19408,172098240,1,1,1,20260711
"E1",0,"SliceBF-NoPruning",300000,"common_011",3,"common",0.0304,0.9909,1.7332,0.7206,61.3148,63.7686,64.7899,1,150336,0,0,4698,300672,616,171947904,19408,172098240,13270,13270,1,20260711
"E1",0,"SliceBF-NoPruning",300000,"rare_004",3,"rare",0.0416,0.9038,1.8341,0.4192,0.0261,2.2794,3.2248,1,150336,0,0,4698,300672,616,171947904,19408,172098240,1,1,1,20260711
"E1",0,"SliceBF-NoPruning",300000,"common_015",3,"common",0.031,1.2537,2.575,0.3866,20.993,23.9546,25.2393,1,150336,0,0,4698,300672,616,171947904,19408,172098240,4442,4442,1,20260711
"E1",0,"SliceBF-NoPruning",300000,"medium_015",3,"medium",0.0769,1.0462,1.4551,0.3416,0.0221,1.8188,2.9419,1,150336,0,0,4698,300672,616,171947904,19408,172098240,1,1,1,20260711
"E1",0,"SliceBF-NoPruning",300000,"common_006",3,"common",0.0303,1.0111,2.293,0.477,1.8931,4.6631,5.7045,1,150336,0,0,4698,300672,616,171947904,19408,172098240,502,502,1,20260711
